LBL            Z             N            A           Kinetic_P      Kinetic_N      Kinetic_total    Spin-orbit_energy    Coulomb_Direct   Coulomb_Exchange   Pairing_energy_P   Pairing_energy_N    HFB_Energy     LN_Energy_P    LN_Energy_N      HFB_Energy_LN    Fermi_Energy_P    Fermi_Energy_N    Quad_Def_Beta2_P     Quad_Def_Beta2_N    Quad_Def_Beta2_total    Quad_Moment_Q2_P    Quad_Moment_Q2_N    Quad_Moment_Q2_total    Pairing_gap_P     Pairing_gap_N    RMS_radius_P    RMS_radius_N    RMS_radius_total    Charge_Radius   
ZR        40.000000     78.000000   118.000000       608.789655    1497.508592      2106.298247        -34.578996          241.498291        -14.581783          -4.324141          -5.411049       -922.564985      -0.935177      -0.958160       -924.458322       -18.671289         -2.789538           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             0.892978          0.787346        4.455503        4.901051          4.754697           4.526754   
ZR        40.000000     80.000000   120.000000       605.310255    1541.963054      2147.273310        -38.899645          240.641871        -14.538488          -4.176845          -4.403784       -927.722738      -0.914034      -1.101781       -929.738553       -19.388750         -2.327390           0.000000             0.000000              0.000000              0.000001            0.000001              0.000002             0.875897          0.802663        4.470551        4.934953          4.785163           4.541567   
ZR        40.000000     82.000000   122.000000       601.499603    1583.458724      2184.958327        -41.788711          239.872986        -14.494026          -4.011326          -4.058474       -931.726534      -0.896374      -1.187759       -933.810666       -20.013148         -1.824791           0.000000             0.000000              0.000000              0.000002            0.000004              0.000006             0.859080          0.829753        4.484571        4.972586          4.818031           4.555368   
ZR        40.000000     84.000000   124.000000       597.628673    1620.762653      2218.391326        -43.391128          239.213670        -14.450473          -3.889511          -3.388294       -934.581706      -0.888966      -0.907287       -936.377959       -20.550120         -1.367865           0.000000             0.000000              0.000000              0.000002            0.000006              0.000008             0.848073          0.690190        4.497076        5.017402          4.855651           4.567679   
ZR        40.000000     86.000000   126.000000       594.070206    1653.544452      2247.614658        -43.798390          238.633417        -14.409082          -3.692154          -3.588339       -936.534594      -0.865376      -0.797268       -938.197239       -20.953122         -1.098360          -0.043538            -0.047333             -0.046313             -0.446917           -1.321496             -1.768413             0.826018          0.636342        4.510162        5.072761          4.901160           4.580563   
ZR        40.000000     88.000000   128.000000       591.199511    1683.451979      2274.651489        -44.271800          238.021841        -14.370267          -3.521395          -3.589502       -938.283400      -0.836018      -0.828780       -939.948198       -21.293343         -0.902876          -0.078551            -0.081240             -0.080538             -0.811975           -2.376326             -3.188301             0.802800          0.634841        4.525966        5.132992          4.951297           4.596125   
ZR        40.000000     90.000000   130.000000       586.880566    1714.558987      2301.439553        -43.842806          237.614702        -14.330695          -3.407885          -3.916943       -939.575660      -0.843171      -0.833328       -941.252159       -21.685305         -0.713265          -0.051708            -0.060675             -0.058402             -0.535818           -1.851559             -2.387378             0.799588          0.637112        4.531530        5.184262          4.992520           4.601605   
ZR        40.000000     92.000000   132.000000       582.760592    1743.600710      2326.361302        -43.416742          237.282549        -14.295447          -3.231706          -3.914645       -940.733700      -0.866099      -0.851507       -942.451305       -22.044524         -0.576832           0.000001             0.000001              0.000001              0.000009            0.000034              0.000043             0.803568          0.631431        4.536863        5.237367          5.035394           4.606856   
ZR        40.000000     94.000000   134.000000       579.533475    1769.450512      2348.983987        -42.917995          236.820844        -14.261028          -3.095395          -3.685630       -941.563033      -0.857054      -0.915440       -943.335527       -22.345005         -0.359107           0.000001             0.000001              0.000001              0.000006            0.000024              0.000030             0.793053          0.640773        4.546420        5.297806          5.085149           4.616268   
ZR        40.000000     96.000000   136.000000       576.406454    1794.160271      2370.566725        -41.876770          236.296369        -14.225699          -3.023062          -3.616213       -941.865387      -0.852342      -0.937597       -943.655326       -22.630439         -0.127974           0.000000             0.000000              0.000000              0.000000            0.000005              0.000005             0.786853          0.644802        4.557007        5.358259          5.135590           4.626695   
ZR        40.000000     98.000000   138.000000       573.082469    1818.921672      2392.004141        -40.226449          235.678410        -14.187241          -2.941517          -3.768040       -941.650129      -0.842505      -0.947775       -943.440409       -22.919635          0.093522           0.000000             0.000000              0.000000              0.000002            0.000010              0.000012             0.777665          0.648299        4.569235        5.415874          5.184720           4.638740   
ZR        40.000000    100.000000   140.000000       569.274307    1845.997676      2415.271982        -37.849914          234.898282        -14.141194          -2.886412          -4.559977       -940.970679      -0.835013      -0.999906       -942.805598       -23.247179          0.300165           0.000000             0.000000              0.000000              0.000000            0.000005              0.000005             0.770340          0.686946        4.584429        5.467599          5.230503           4.653707   
ZR        40.000000    102.000000   142.000000       564.931576    1874.894830      2439.826406        -34.830820          233.975620        -14.087569          -2.833833          -5.362082       -939.891430      -0.829830      -1.013886       -941.735146       -23.618834          0.480899           0.000000             0.000000              0.000000              0.000001            0.000005              0.000006             0.763550          0.715545        4.602339        5.512674          5.272168           4.671352   
ZR        40.000000    104.000000   144.000000       560.089336    1905.699337      2465.788673        -31.222512          232.912829        -14.026295          -2.811838          -6.198801       -938.476761      -0.830027      -1.006070       -940.312858       -24.035259          0.643098           0.000000             0.000000              0.000000              0.000003            0.000010              0.000013             0.761146          0.735669        4.622994        5.550645          5.309247           4.691703   
ZR        40.000000    106.000000   146.000000       554.731029    1938.108035      2492.839065        -27.177708          231.734844        -13.958602          -2.745963          -7.004510       -936.756954      -0.823870      -0.996481       -938.577306       -24.488300          0.798239           0.000000             0.000000              0.000000             -0.000001            0.000001              0.000000             0.754220          0.750624        4.646012        5.583255          5.342853           4.714385   
ZR        40.000000    108.000000   148.000000       549.309770    1970.910346      2520.220116        -23.176669          230.512201        -13.888717          -2.715460          -7.442336       -934.760327      -0.820945      -1.010979       -936.592251       -24.955236          0.951133           0.000000             0.000000              0.000000             -0.000001            0.000001              0.000000             0.749717          0.760166        4.670067        5.614010          5.375262           4.738093   
ZR        40.000000    110.000000   150.000000       544.104048    2004.419479      2548.523528        -19.980739          229.350078        -13.822516          -2.609838          -7.888598       -932.501882      -0.807870      -1.067110       -934.376863       -25.409675          1.116544           0.000000             0.000000              0.000000              0.000000            0.000002              0.000002             0.738396          0.780653        4.693149        5.645154          5.407698           4.760845   
ZR        40.000000    112.000000   152.000000       539.742940    2038.156102      2577.899042        -18.252839          228.349584        -13.765826          -2.561844          -8.425600       -929.863673      -0.800460      -1.102271       -931.766404       -25.830695          1.292483           0.000000             0.000000              0.000000              0.000001            0.000001              0.000002             0.731924          0.797990        4.713194        5.680114          5.442342           4.780606   
ZR        40.000000    114.000000   154.000000       536.294685    2070.881251      2607.175936        -17.886521          227.567150        -13.721191          -2.511675          -9.069551       -926.804338      -0.793351      -1.080888       -928.678577       -26.194542          1.449903           0.000001             0.000001              0.000001              0.000010            0.000028              0.000038             0.725794          0.803149        4.729044        5.722936          5.482133           4.796234   
ZR        40.000000    116.000000   156.000000       533.616097    2102.237609      2635.853706        -18.513822          226.990826        -13.687560          -2.434848         -10.010747       -923.439686      -0.782167      -1.048445       -925.270298       -26.498547          1.564436          -0.000002            -0.000002             -0.000002             -0.000022           -0.000094             -0.000116             0.717166          0.813417        4.740885        5.774017          5.527551           4.807909   
ZR        40.000000    118.000000   158.000000       546.192495    2137.064287      2683.256782        -40.956278          225.714177        -13.725423          -2.603005          -6.002522       -920.803273      -0.704771      -1.037125       -922.545169       -26.740076          1.293324           0.305158             0.201035              0.220376              3.583331           10.348330             13.931661             0.672030          0.686580        4.823878        5.880350          5.631656           4.889765   
ZR        40.000000    120.000000   160.000000       543.740721    2165.217828      2708.958548        -41.260960          225.006909        -13.691547          -2.473465          -5.788571       -917.960411      -0.688530      -1.024870       -919.673811       -26.996087          1.412618           0.316498             0.210198              0.229527              3.745551           11.193231             14.938782             0.659190          0.670158        4.842699        5.930857          5.678400           4.908333   
MO        42.000000     18.000000    60.000000       612.243993     260.799047       873.043040        -15.433666          260.017648        -14.673980          -5.057051          -1.434910       -212.991354      -1.254600      -0.886089       -215.132043         9.271610        -27.150198          -0.000003            -0.000003             -0.000003             -0.000032           -0.000007             -0.000039             0.958316          0.909823        4.827571        3.509342          4.473081           4.893408   
MO        42.000000     20.000000    62.000000       642.377601     289.643219       932.020820        -10.700205          267.672853        -15.168002          -6.112922          -1.360079       -266.573277      -1.401007      -1.032022       -269.006306         8.889844        -25.954439          -0.000001            -0.000001             -0.000001             -0.000013           -0.000002             -0.000015             1.102669          1.199718        4.629130        3.598429          4.323576           4.697749   
MO        42.000000     22.000000    64.000000       675.197681     331.135447      1006.333128        -15.267747          274.743877        -15.642268          -7.115413          -2.067901       -315.877251      -1.419561      -0.583215       -317.880027         8.375189        -24.652886           0.000004             0.000005              0.000004              0.000038            0.000020              0.000058             1.204506          0.768782        4.446163        3.676515          4.197544           4.517562   
MO        42.000000     24.000000    66.000000       701.461827     373.094885      1074.556712        -26.375773          278.024150        -15.941093          -6.423825          -1.322326       -365.587780      -1.457635      -0.875301       -367.920716         7.160515        -24.460002           0.219757             0.265027              0.233200              2.243583            1.142940              3.386523             1.205023          0.901192        4.389553        3.774036          4.176239           4.461858   
MO        42.000000     26.000000    68.000000       718.728064     417.712820      1136.440884        -32.072268          281.342246        -16.165373          -6.803152          -1.317667       -412.447418      -1.426584      -0.817191       -414.691194         6.285690        -23.024567           0.192978             0.226738              0.204003              1.901192            1.083146              2.984338             1.226238          0.852569        4.312005        3.816272          4.129493           4.385589   
MO        42.000000     28.000000    70.000000       727.847403     463.166460      1191.013863        -33.687841          284.555719        -16.349394          -7.088575          -1.622859       -457.414325      -1.318265      -1.027724       -459.760315         5.555981        -21.957174           0.000000             0.000000              0.000000             -0.000001           -0.000001             -0.000001             1.224385          1.036983        4.225861        3.838899          4.075488           4.300919   
MO        42.000000     30.000000    72.000000       732.731527     505.687661      1238.419187        -35.367910          285.393874        -16.414389          -7.026711          -1.313554       -498.559828      -1.271097      -0.664910       -500.495834         4.527760        -19.777423           0.000000             0.000000              0.000000              0.000000            0.000000              0.000000             1.205767          0.709546        4.205651        3.877826          4.072266           4.281063   
MO        42.000000     32.000000    74.000000       733.481383     546.789465      1280.270847        -33.508926          285.341784        -16.430413          -6.925384          -2.590400       -535.775467      -1.230134      -0.838262       -537.843863         3.447820        -18.354379           0.000000            -0.000001              0.000000             -0.000004           -0.000003             -0.000007             1.185574          0.865587        4.199673        3.924551          4.082977           4.275190   
MO        42.000000     34.000000    76.000000       733.266689     585.501933      1318.768622        -29.717079          284.793426        -16.424791          -7.304640          -3.612309       -570.845858      -1.241624      -0.877809       -572.965292         2.292518        -17.442645           0.000004             0.000005              0.000005              0.000039            0.000036              0.000075             1.203175          0.909793        4.201240        3.974733          4.101455           4.276730   
MO        42.000000     36.000000    78.000000       731.476896     622.659569      1354.136465        -25.287591          283.981116        -16.404344          -7.335596          -4.101801       -604.375864      -1.230478      -0.937566       -606.543908         1.130177        -16.660337          -0.000004            -0.000005             -0.000005             -0.000039           -0.000039             -0.000079             1.197896          0.933015        4.207661        4.023523          4.123696           4.283037   
MO        42.000000     38.000000    80.000000       729.285561     659.555320      1388.840881        -21.681966          283.109330        -16.378011          -7.305733          -4.002977       -636.536142      -1.214783      -1.011792       -638.762717        -0.008458        -15.855401           0.000000             0.000000              0.000000             -0.000001           -0.000001             -0.000002             1.187870          0.941723        4.215996        4.068928          4.146789           4.291227   
MO        42.000000     40.000000    82.000000       727.552370     699.563607      1427.115977        -20.797458          282.388258        -16.357137          -7.170998          -3.877362       -667.017800      -1.188607      -1.005905       -669.212312        -1.114033        -14.963559           0.000000             0.000000              0.000000             -0.000001           -0.000001             -0.000001             1.169470          0.933763        4.223012        4.111982          4.169220           4.298119   
MO        42.000000     42.000000    84.000000       727.008744     744.715165      1471.723909        -23.691166          281.900173        -16.347996          -7.075095          -3.891595       -695.509213      -1.170174      -0.850029       -697.529416        -2.199418        -14.069347           0.000000             0.000000              0.000000             -0.000001           -0.000001             -0.000001             1.155929          0.855105        4.227124        4.154749          4.191093           4.302160   
MO        42.000000     44.000000    86.000000       727.273053     793.901541      1521.174594        -29.464091          281.539394        -16.345686          -7.060567          -4.197854       -722.308998      -1.162047      -0.790941       -724.261986        -3.274307        -13.304463           0.000000             0.000000              0.000000             -0.000001           -0.000001             -0.000001             1.149850          0.826977        4.229680        4.196020          4.212492           4.304671   
MO        42.000000     46.000000    88.000000       726.888952     842.394600      1569.283553        -35.552481          281.112519        -16.338277          -6.879323          -3.790949       -747.839658      -1.135974      -0.797800       -749.773432        -4.337403        -12.614743           0.000000             0.000000              0.000000             -0.000004           -0.000004             -0.000008             1.129790          0.793462        4.233609        4.235900          4.234806           4.308531   
MO        42.000000     48.000000    90.000000       726.621805     889.595515      1616.217319        -41.814696          280.605042        -16.325478          -7.074192          -2.616270       -772.285332      -1.145467      -0.857734       -774.288533        -5.385814        -11.827596           0.000000             0.000000              0.000000              0.000000            0.000000             -0.000001             1.136343          0.768031        4.239033        4.274662          4.258072           4.313862   
MO        42.000000     50.000000    92.000000       724.311952     935.822004      1660.133956        -46.354031          279.970545        -16.298558          -6.832470          -2.059500       -794.645598      -1.115276      -1.147399       -796.908273        -6.375439        -10.378104           0.000000             0.000000              0.000000              0.000002            0.000001              0.000003             1.111436          1.009756        4.247112        4.313800          4.283484           4.321801   
MO        42.000000     52.000000    94.000000       720.209952     979.638073      1699.848025        -47.789738          279.220502        -16.251279          -6.887432          -1.687064       -813.253086      -1.116069      -0.606577       -814.975733        -7.248307         -8.839634           0.000000             0.000000              0.000000             -0.000002           -0.000003             -0.000005             1.108159          0.611152        4.258128        4.354501          4.311707           4.332627   
MO        42.000000     54.000000    96.000000       714.608576    1022.317248      1736.925824        -47.681762          278.372673        -16.193358          -6.607261          -2.413488       -829.607631      -1.087350      -0.735880       -831.430862        -8.044120         -8.049964          -0.000001            -0.000001             -0.000001             -0.000012           -0.000017             -0.000030             1.080693          0.679336        4.271260        4.398602          4.343349           4.345534   
MO        42.000000     56.000000    98.000000       708.685352    1063.525113      1772.210466        -46.763036          277.377237        -16.130640          -6.304914          -3.390983       -844.533380      -1.055753      -0.921188       -846.510320        -8.826499         -7.314393          -0.000002            -0.000001             -0.000001             -0.000015           -0.000020             -0.000035             1.050713          0.802554        4.286577        4.443693          4.377048           4.360590   
MO        42.000000     58.000000   100.000000       702.287758    1103.595268      1805.883026        -44.072378          276.117939        -16.059647          -6.072238          -4.899870       -857.942534      -1.031592      -0.952580       -859.926706        -9.634419         -6.731070          -0.000005            -0.000005             -0.000005             -0.000048           -0.000072             -0.000120             1.027235          0.870485        4.305549        4.489824          4.413366           4.379241   
MO        42.000000     60.000000   102.000000       700.418492    1140.201083      1840.619575        -43.877663          273.287863        -15.979630          -5.208548          -5.113697       -870.878155      -1.022813      -0.940539       -872.841508       -10.383710         -6.607368          -0.179118            -0.170238             -0.173712             -1.811025           -2.678373             -4.489398             0.982015          0.852948        4.368301        4.559068          4.481501           4.440952   
MO        42.000000     62.000000   104.000000       700.544788    1191.621140      1892.165928        -55.219636          270.976907        -15.937028          -3.771624          -4.252937       -883.628483      -0.966504      -0.952320       -885.547306       -11.076333         -6.271804           0.330796             0.313744              0.320266              3.458415            5.295177              8.753592             0.902767          0.811769        4.442000        4.645173          4.564211           4.513465   
MO        42.000000     64.000000   106.000000       695.617694    1232.741901      1928.359595        -55.579085          269.796677        -15.877804          -3.604985          -4.329602       -895.367659      -0.946472      -0.964098       -897.278229       -11.841697         -5.821255           0.336698             0.315402              0.323341              3.553275            5.599502              9.152778             0.885637          0.807176        4.462873        4.689188          4.600848           4.534009   
MO        42.000000     66.000000   108.000000       690.547086    1273.230046      1963.777132        -55.211448          268.838514        -15.818760          -3.541667          -4.543928       -906.204164      -0.929334      -0.993598       -908.127096       -12.652428         -5.393720           0.328290             0.301423              0.311187              3.484358            5.603633              9.087991             0.870320          0.815943        4.475620        4.725194          4.629736           4.546556   
MO        42.000000     68.000000   110.000000       685.330506    1312.941589      1998.272094        -54.262082          267.964237        -15.759345          -3.572486          -4.758311       -916.195519      -0.916547      -1.005329       -918.117396       -13.477579         -4.995972           0.312721             0.280660              0.292020              3.332767            5.450043              8.782810             0.859151          0.820808        4.484816        4.757738          4.655420           4.555609   
MO        42.000000     70.000000   112.000000       679.871591    1351.494450      2031.366040        -52.523049          267.125793        -15.698919          -3.713868          -4.962059       -925.378861      -0.910427      -0.994390       -927.283677       -14.303269         -4.643001           0.290257             0.253129              0.265958              3.102601            5.125253              8.227853             0.854890          0.814713        4.491505        4.788311          4.679215           4.562194   
MO        42.000000     72.000000   114.000000       661.753368    1368.772456      2030.525824        -26.882091          266.882235        -15.578613          -5.094606          -7.478912       -934.377990      -0.915019      -1.004751       -936.297761       -15.112765         -4.627575           0.000000             0.000000              0.000000              0.000001            0.000001              0.000001             0.912878          0.902133        4.447958        4.787029          4.664976           4.519329   
MO        42.000000     74.000000   116.000000       657.913261    1412.757821      2070.671082        -29.730644          265.884453        -15.530368          -4.956083          -6.960977       -942.982377      -0.894592      -0.947826       -944.824795       -15.882261         -4.266617           0.000000             0.000000              0.000000              0.000001            0.000001              0.000002             0.896241          0.858398        4.463693        4.822454          4.695724           4.534816   
MO        42.000000     76.000000   118.000000       654.466381    1458.396643      2112.863024        -33.864377          264.945584        -15.485936          -4.833339          -6.249136       -950.882840      -0.874680      -0.913307       -952.670827       -16.650075         -3.909164           0.000000             0.000000              0.000000              0.000001            0.000001              0.000002             0.880650          0.812938        4.478561        4.856526          4.725462           4.549452   
MO        42.000000     78.000000   120.000000       651.179523    1504.154809      2155.334331        -38.534111          264.029373        -15.442721          -4.730476          -5.231863       -958.183386      -0.857176      -0.932945       -959.973508       -17.406329         -3.537687           0.000000             0.000000              0.000000              0.000000           -0.000001             -0.000001             0.866627          0.773886        4.493204        4.889909          4.754829           4.563867   
MO        42.000000     80.000000   122.000000       647.863251    1549.117906      2196.981157        -43.184408          263.124775        -15.399231          -4.631291          -3.960637       -964.851930      -0.838986      -1.059514       -966.750430       -18.139371         -3.039196           0.000000             0.000000              0.000000              0.000000            0.000000              0.000001             0.852783          0.780396        4.507860        4.923022          4.784166           4.578297   
MO        42.000000     82.000000   124.000000       644.024731    1591.732022      2235.756753        -46.334868          262.293523        -15.353355          -4.492704          -3.527241       -970.211698      -0.821402      -1.187723       -972.220823       -18.782627         -2.408188           0.000000             0.000000              0.000000              0.000000            0.000001              0.000002             0.837056          0.837020        4.521808        4.958854          4.815267           4.592031   
MO        42.000000     84.000000   126.000000       639.774732    1630.093167      2269.867899        -47.821301          261.579182        -15.307012          -4.304578          -2.821893       -974.068629      -0.803990      -0.823064       -975.695682       -19.326059         -1.806804          -0.000002            -0.000001             -0.000001             -0.000017           -0.000038             -0.000055             0.818889          0.649301        4.534323        5.001669          4.850892           4.604355   
MO        42.000000     86.000000   128.000000       635.299451    1665.518072      2300.817523        -47.794293          260.975586        -15.260781          -4.133569          -3.557367       -976.790938      -0.792728      -0.740559       -978.324226       -19.755952         -1.480132           0.000025             0.000028              0.000027              0.000274            0.000775              0.001049             0.803531          0.621608        4.545522        5.050736          4.890719           4.615384   
MO        42.000000     88.000000   130.000000       631.170652    1698.444914      2329.615566        -47.733700          260.382671        -15.217155          -3.910401          -3.989722       -979.224833      -0.778216      -0.775103       -980.778152       -20.145482         -1.281310          -0.027505            -0.031245             -0.030214             -0.302657           -0.903282             -1.205940             0.784340          0.636133        4.557153        5.102976          4.933242           4.626840   
MO        42.000000     90.000000   132.000000       627.051527    1730.026237      2357.077764        -47.544584          259.870061        -15.175584          -3.769407          -4.151512       -981.345371      -0.762729      -0.803690       -982.911790       -20.508851         -1.102723          -0.000002            -0.000002             -0.000002             -0.000020           -0.000062             -0.000081             0.770533          0.638976        4.566567        5.154498          4.974971           4.636112   
MO        42.000000     92.000000   134.000000       623.337345    1759.130505      2382.467850        -47.286326          259.345792        -15.136320          -3.628479          -3.993476       -983.189821      -0.750138      -0.860724       -984.800683       -20.842039         -0.900926          -0.000002            -0.000002             -0.000002             -0.000019           -0.000055             -0.000074             0.757339          0.642615        4.576646        5.210003          5.020093           4.646040   
MO        42.000000     94.000000   136.000000       619.745716    1786.384557      2406.130273        -46.604373          258.797090        -15.097776          -3.482190          -3.908228       -984.586086      -0.733356      -0.917349       -986.236791       -21.150638         -0.662926           0.000000             0.000000              0.000000             -0.000002           -0.000004             -0.000006             0.742173          0.654093        4.587076        5.268204          5.067636           4.656315   
MO        42.000000     96.000000   138.000000       616.182188    1812.896486      2429.078673        -45.279856          258.161340        -15.057221          -3.402472          -4.179925       -985.419915      -0.723996      -0.949427       -987.093338       -21.455962         -0.431792           0.000000             0.000000              0.000000              0.000002            0.000007              0.000009             0.733051          0.670631        4.598832        5.325964          5.115616           4.667896   
MO        42.000000     98.000000   140.000000       612.285731    1840.478089      2452.763820        -43.233356          257.389565        -15.011406          -3.319297          -5.015226       -985.770848      -0.712172      -0.993770       -987.476790       -21.784403         -0.237849           0.000000             0.000000              0.000000             -0.000005           -0.000010             -0.000015             0.722437          0.705808        4.612828        5.379392          5.161391           4.681686   
MO        42.000000    100.000000   142.000000       608.078576    1869.098431      2477.177008        -40.664400          256.499770        -14.960329          -3.262029          -5.769576       -985.745932      -0.703921      -1.003043       -987.452897       -22.143675         -0.070190           0.000001             0.000001              0.000001              0.000006            0.000019              0.000025             0.714404          0.728623        4.628840        5.428044          5.204457           4.697463   
MO        42.000000    102.000000   144.000000       603.372756    1900.057309      2503.430065        -37.515887          255.457002        -14.901805          -3.218463          -6.943051       -985.450709      -0.698431      -1.030166       -987.179307       -22.546622          0.067214           0.000000             0.000000              0.000000              0.000000            0.000002              0.000002             0.707406          0.768254        4.647533        5.470230          5.243627           4.715884   
MO        42.000000    104.000000   146.000000       598.399469    1931.281659      2529.681128        -34.022036          254.338017        -14.839389          -3.172494          -7.583680       -984.898430      -0.691828      -1.025409       -986.615667       -22.970588          0.197468           0.000000             0.000000              0.000000              0.000002            0.000007              0.000009             0.700437          0.781758        4.667686        5.508535          5.280384           4.735746   
MO        42.000000    106.000000   148.000000       593.118519    1963.586489      2556.705008        -30.261178          253.128702        -14.772438          -3.122392          -8.087604       -984.123315      -0.684657      -1.027394       -985.835367       -23.419979          0.330387           0.000001             0.000001              0.000001              0.000010            0.000024              0.000034             0.693030          0.791702        4.689567        5.542655          5.314497           4.757314   
MO        42.000000    108.000000   150.000000       587.823131    1996.512734      2584.335865        -26.556168          251.865015        -14.703106          -3.166497          -8.241532       -983.109774      -0.688545      -1.032393       -984.830711       -23.889815          0.476985           0.000000             0.000000              0.000000              0.000002            0.000007              0.000009             0.693982          0.791576        4.712534        5.574253          5.346989           4.779956   
MO        42.000000    110.000000   152.000000       582.507703    2030.839661      2613.347363        -23.490991          250.615779        -14.634915          -3.085679          -8.355094       -981.808495      -0.675492      -1.062692       -983.546679       -24.364100          0.648332           0.000000             0.000000              0.000000              0.000000            0.000003              0.000003             0.682647          0.797168        4.735467        5.604374          5.378335           4.802567   
MO        42.000000    112.000000   154.000000       577.759630    2067.186120      2644.945750        -21.896117          249.454484        -14.572417          -3.063794          -8.506540       -980.115997      -0.670112      -1.083008       -981.869117       -24.840433          0.848165           0.000000             0.000000              0.000000              0.000001            0.000003              0.000004             0.677279          0.801961        4.756886        5.634112          5.408996           4.823687   
MO        42.000000    114.000000   156.000000       573.696431    2105.765831      2679.462262        -22.134927          248.449711        -14.518948          -3.009486          -9.033932       -977.929491      -0.659587      -1.078761       -979.667839       -25.300197          1.050427           0.000000             0.000000              0.000000              0.000005            0.000010              0.000015             0.668445          0.809734        4.775537        5.665105          5.439935           4.842082   
MO        42.000000    116.000000   158.000000       579.863999    2140.846063      2720.710062        -37.565895          247.673892        -14.542178          -2.830665          -7.398078       -975.327461      -0.755310      -1.096345       -977.179116       -25.740020          0.872357           0.215239             0.154358              0.166681              2.648899            7.485439             10.134337             0.689327          0.753648        4.819400        5.756511          5.522943           4.885347   
MO        42.000000    118.000000   160.000000       577.651229    2171.880941      2749.532170        -38.932816          246.813161        -14.505205          -2.730247          -6.867660       -973.343530      -0.735143      -1.089252       -975.167926       -26.047443          1.005006           0.237703             0.171842              0.184916              2.952324            8.617697             11.570021             0.675555          0.731478        4.841557        5.804102          5.567565           4.907206   
MO        42.000000    120.000000   162.000000       575.230198    2202.051539      2777.281737        -39.635621          246.035951        -14.468213          -2.672380          -6.536852       -971.036498      -0.718902      -1.065799       -972.821199       -26.339109          1.140639           0.250583             0.183378              0.196450              3.136195            9.503687             12.639882             0.664597          0.709829        4.860109        5.850962          5.610901           4.925511   
MO        42.000000    122.000000   164.000000       572.890463    2231.288566      2804.179029        -40.180629          245.332599        -14.433280          -2.635323          -6.327182       -968.461868      -0.706507      -1.055620       -970.223996       -26.611029          1.269584           0.259695             0.193255              0.205906              3.272308           10.353412             13.625720             0.656081          0.694628        4.876580        5.899858          5.655463           4.941764   
MO        42.000000    124.000000   166.000000       570.536391    2259.774892      2830.311283        -40.524745          244.703432        -14.399968          -2.604398          -6.203733       -965.634019      -0.696318      -1.049370       -967.379707       -26.874722          1.394518           0.264340             0.199237              0.211365              3.349980           11.028873             14.378853             0.648769          0.683473        4.890572        5.948602          5.699499           4.955572   
MO        42.000000    126.000000   168.000000       568.046551    2287.888613      2855.935164        -40.503202          244.151336        -14.367135          -2.630724          -6.222320       -962.538353      -0.696532      -1.033406       -964.268291       -27.144129          1.514121           0.262340             0.199046              0.210577              3.339051           11.372723             14.711775             0.648390          0.673276        4.901166        5.995361          5.741396           4.966028   
RO        44.000000     20.000000    64.000000       656.253794     287.780900       944.034693        -10.486904          284.750004        -15.614063          -6.154031          -1.357653       -247.823845      -1.312586      -1.035031       -250.171462         9.361001        -26.237997          -0.000002            -0.000001             -0.000002             -0.000031           -0.000003             -0.000034             1.035527          1.203576        4.819586        3.610110          4.476864           4.885530   
RO        44.000000     22.000000    66.000000       698.991400     326.844964      1025.836364        -17.680386          293.831359        -16.226704          -6.662037          -1.389728       -298.555727      -1.441908      -0.719784       -300.717419         8.759683        -25.923889           0.176119             0.179055              0.176841              2.068362            0.685445              2.753808             1.143407          0.789358        4.599692        3.713868          4.324625           4.668743   
RO        44.000000     24.000000    68.000000       726.152659     368.522014      1094.674673        -26.091363          298.728992        -16.597505          -5.833467          -1.265941       -350.058989      -1.432954      -0.884876       -352.376820         7.971744        -25.291021           0.241041             0.280867              0.252211              2.708370            1.230151              3.938521             1.137660          0.913859        4.499118        3.803367          4.266534           4.569690   
RO        44.000000     26.000000    70.000000       746.297423     412.041523      1158.338946        -31.995352          302.673680        -16.861564          -6.021463          -1.211152       -398.675315      -1.414524      -0.786206       -400.876045         7.154262        -23.807133           0.226470             0.257448              0.236084              2.447573            1.252030              3.699603             1.159223          0.843087        4.412465        3.850532          4.212506           4.484400   
RO        44.000000     28.000000    72.000000       763.949624     457.735474      1221.685098        -36.297226          307.050312        -17.111051          -6.975718          -1.375260       -444.748969      -1.360642      -0.954027       -447.063639         6.475369        -22.869627           0.093109             0.093816              0.093349              0.958086            0.495544              1.453630             1.199660          0.965682        4.305516        3.866942          4.140483           4.379208   
RO        44.000000     30.000000    74.000000       769.986309     499.835298      1269.821608        -37.632433          308.066981        -17.194761          -6.724970          -1.420845       -487.851912      -1.322388      -0.694672       -489.868972         5.455570        -20.844784           0.102766             0.116847              0.107866              1.046716            0.676001              1.722718             1.179295          0.749071        4.283598        3.909756          4.136118           4.357662   
RO        44.000000     32.000000    76.000000       772.315142     539.088539      1311.403681        -35.943028          307.837838        -17.220362          -6.547210          -2.059568       -527.661076      -1.333930      -0.822476       -529.817483         4.324833        -19.587320           0.143893             0.159575              0.149909              1.466494            1.012192              2.478686             1.175238          0.815470        4.284888        3.963870          4.152748           4.358930   
