EDF       Z     N      beta_2     beta_3  
SV-min   118   260   0.000115   -0.000000  
SV-min   120   176   -0.080448   0.000000  
SV-min   120   178   -0.057559   0.000000  
SV-min   120   180   0.000260   0.000102  
SV-min   120   182   0.000165   -0.000000  
SV-min   120   184   -0.000131   0.000000  
SV-min   120   186   0.000133   -0.000000  
SV-min   120   188   -0.000000   -0.000000  
SV-min   120   190   0.033162   0.121168  
SV-min   120   192   0.046276   0.178473  
SV-min   120   194   0.046284   0.196729  
SV-min   120   196   0.037612   0.209131  
SV-min   120   198   0.021257   0.217632  
SV-min   120   200   0.195369   0.290431  
SV-min   120   202   0.240309   0.324109  
SV-min   120   204   0.259701   0.318177  
SV-min   120   206   -0.031704   0.222727  
SV-min   120   208   0.238724   0.000000  
SV-min   120   210   0.235621   0.002291  
SV-min   120   212   0.232902   -0.000000  
SV-min   120   214   0.230525   -0.000000  
SV-min   120   216   0.227948   -0.000000  
SV-min   120   218   0.224044   -0.000000  
SV-min   120   220   0.219292   0.000000  
SV-min   120   222   0.213602   0.000000  
SV-min   120   224   0.207175   -0.000000  
SV-min   120   226   0.200323   -0.000000  
SV-min   120   228   0.193182   0.000000  
SV-min   120   230   0.185440   0.000000  
SV-min   120   232   0.176232   0.000000  
SV-min   120   234   0.163962   0.000000  
SV-min   120   236   -0.132499   0.000000  
SV-min   120   238   -0.127041   0.000000  
SV-min   120   240   -0.120355   0.000000  
SV-min   120   242   -0.112167   0.000000  
SV-min   120   244   -0.101254   0.000000  
SV-min   120   246   -0.085552   0.000000  
SV-min   120   248   -0.066050   -0.000000  
SV-min   120   250   -0.045102   -0.000000  
SV-min   120   252   0.000213   0.000167  
SV-min   120   254   0.000178   -0.000000  
SV-min   120   256   0.000130   -0.000000  
SV-min   120   258   0.000112   -0.000000  
SV-min   120   260   0.000108   -0.000000  
SV-min   120   262   0.007629   0.049919  
SV-min   120   264   0.027469   0.116723  
SV-min   120   266   0.035774   0.152316  
SV-min   120   268   0.038054   0.170538  
SV-min   120   270   0.036520   0.182064  
SV-min   120   272   0.031065   0.191995  
SV-min   120   274   0.021313   0.200803  
SV-min   120   276   0.008387   0.207610  
SV-min   120   278   -0.004003   0.212265  
SV-min   120   280   0.186677   0.276142  
SV-min   120   282   0.199921   0.269856  
