EDF       Z     N      beta_2     beta_3  
UNEDF0    82   154   -0.171461   -0.000000  
UNEDF0    82   156   -0.171404   -0.000000  
UNEDF0    82   158   -0.169335   -0.000000  
UNEDF0    82   160   -0.165594   -0.000000  
UNEDF0    82   162   -0.159892   -0.000000  
UNEDF0    82   164   -0.070976   -0.000000  
UNEDF0    82   166   -0.000000   0.000000  
UNEDF0    82   168   -0.000000   0.000000  
UNEDF0    82   170   -0.000000   0.000000  
UNEDF0    82   172   0.000362   0.000000  
UNEDF0    82   174   0.000233   0.000000  
UNEDF0    82   176   0.000160   0.000000  
UNEDF0    82   178   0.000114   -0.000000  
UNEDF0    82   180   0.000085   0.000000  
UNEDF0    82   182   -0.000043   -0.000000  
UNEDF0    82   184   0.000057   0.000000  
UNEDF0    84   106   -0.200798   -0.000000  
UNEDF0    84   108   -0.099588   -0.000000  
UNEDF0    84   110   -0.093005   -0.000000  
UNEDF0    84   112   -0.085131   -0.000000  
UNEDF0    84   114   -0.074566   -0.000000  
UNEDF0    84   116   -0.054744   -0.000000  
UNEDF0    84   118   -0.000000   0.000000  
UNEDF0    84   120   -0.000000   0.000000  
UNEDF0    84   122   -0.000000   0.000000  
UNEDF0    84   124   -0.000000   0.000000  
UNEDF0    84   126   -0.000077   -0.000000  
UNEDF0    84   128   -0.000000   0.000000  
UNEDF0    84   130   -0.000000   0.000000  
UNEDF0    84   132   0.000000   0.000000  
UNEDF0    84   134   0.044843   0.075338  
UNEDF0    84   136   0.082807   0.094634  
UNEDF0    84   138   0.101298   0.101776  
UNEDF0    84   140   0.114231   0.103003  
UNEDF0    84   142   0.126115   0.097285  
UNEDF0    84   144   0.141494   0.087665  
UNEDF0    84   146   0.189805   0.000000  
UNEDF0    84   148   0.207195   0.000001  
UNEDF0    84   150   0.213225   0.000000  
UNEDF0    84   152   0.213115   -0.000000  
UNEDF0    84   154   0.206566   0.000000  
UNEDF0    84   156   -0.189620   -0.000000  
UNEDF0    84   158   -0.186871   -0.000000  
UNEDF0    84   160   -0.182673   -0.000000  
UNEDF0    84   162   -0.176983   -0.000000  
UNEDF0    84   164   -0.168921   -0.000000  
UNEDF0    84   166   -0.102355   0.000000  
UNEDF0    84   168   -0.097435   -0.000000  
UNEDF0    84   170   -0.078723   -0.000000  
UNEDF0    84   172   -0.063038   -0.000000  
UNEDF0    84   174   -0.045304   -0.000000  
UNEDF0    84   176   -0.000000   0.000000  
UNEDF0    84   178   -0.000000   0.000000  
UNEDF0    84   180   -0.000000   0.000000  
UNEDF0    84   182   -0.000085   -0.000000  
UNEDF0    84   184   0.000006   0.000134  
UNEDF0    84   186   0.000007   0.000145  
UNEDF0    86   108   -0.212971   -0.000000  
UNEDF0    86   110   0.166431   -0.000000  
UNEDF0    86   112   0.149499   -0.000000  
UNEDF0    86   114   -0.122174   -0.000000  
UNEDF0    86   116   -0.103973   -0.000000  
UNEDF0    86   118   -0.083763   -0.000000  
UNEDF0    86   120   -0.057040   -0.000000  
UNEDF0    86   122   -0.000000   0.000000  
UNEDF0    86   124   -0.000000   0.000000  
UNEDF0    86   126   -0.000101   -0.000000  
UNEDF0    86   128   0.000000   0.000000  
UNEDF0    86   130   0.051425   0.077970  
UNEDF0    86   132   0.087222   0.108693  
UNEDF0    86   134   0.114190   0.126885  
UNEDF0    86   136   0.134472   0.143912  
UNEDF0    86   138   0.150716   0.151937  
UNEDF0    86   140   0.164345   0.152489  
UNEDF0    86   142   0.180200   0.141938  
UNEDF0    86   144   0.202093   0.114975  
UNEDF0    86   146   0.224217   0.077961  
UNEDF0    86   148   0.233417   0.059294  
UNEDF0    86   150   0.232827   0.000000  
UNEDF0    86   152   0.233281   0.000000  
UNEDF0    86   154   0.228377   0.000000  
UNEDF0    86   156   0.218403   -0.000000  
UNEDF0    86   158   0.201670   -0.000000  
UNEDF0    86   160   0.183650   -0.000000  
UNEDF0    86   162   -0.189495   -0.000000  
UNEDF0    86   164   -0.181642   -0.000000  
UNEDF0    86   166   -0.170470   -0.000000  
UNEDF0    86   168   -0.123326   -0.000000  
UNEDF0    86   170   -0.108747   -0.000000  
UNEDF0    86   172   -0.093112   0.000000  
UNEDF0    86   174   -0.076226   -0.000000  
UNEDF0    86   176   -0.056594   -0.000000  
UNEDF0    86   178   -0.000000   0.000000  
UNEDF0    86   180   -0.000000   0.000000  
UNEDF0    86   182   0.000112   0.000000  
UNEDF0    86   184   -0.000089   -0.000000  
UNEDF0    86   186   0.000102   -0.000000  
UNEDF0    86   188   -0.000000   0.000000  
UNEDF0    88   110   0.203545   0.000000  
UNEDF0    88   112   0.183195   -0.000000  
UNEDF0    88   114   0.150879   -0.000000  
UNEDF0    88   116   -0.132316   -0.000000  
UNEDF0    88   118   -0.111543   -0.000000  
UNEDF0    88   120   -0.086232   -0.000000  
UNEDF0    88   122   -0.048077   -0.000000  
UNEDF0    88   124   -0.000000   0.000000  
UNEDF0    88   126   -0.000124   -0.000000  
UNEDF0    88   128   0.000000   -0.000000  
UNEDF0    88   130   0.079785   0.107089  
UNEDF0    88   132   0.114628   0.136736  
UNEDF0    88   134   0.143765   0.155952  
UNEDF0    88   136   0.164490   0.168299  
UNEDF0    88   138   0.180578   0.173904  
UNEDF0    88   140   0.195994   0.171379  
UNEDF0    88   142   0.213133   0.157393  
UNEDF0    88   144   0.229494   0.133719  
UNEDF0    88   146   0.241492   0.108640  
UNEDF0    88   148   0.250259   0.076045  
UNEDF0    88   150   0.252432   0.057296  
UNEDF0    88   152   0.249278   0.010217  
UNEDF0    88   154   0.244345   -0.000002  
UNEDF0    88   156   0.236126   0.000000  
UNEDF0    88   158   0.223134   -0.000000  
UNEDF0    88   160   0.206798   -0.000000  
UNEDF0    88   162   0.190183   0.000000  
UNEDF0    88   164   0.174064   0.000000  
UNEDF0    88   166   0.157644   0.000000  
UNEDF0    88   168   -0.147927   -0.000000  
UNEDF0    88   170   -0.128328   -0.000000  
UNEDF0    88   172   -0.112166   -0.000000  
UNEDF0    88   174   -0.095351   -0.000000  
UNEDF0    88   176   -0.075405   -0.000000  
UNEDF0    88   178   -0.049970   -0.000000  
UNEDF0    88   180   -0.000000   0.000000  
UNEDF0    88   182   0.000138   0.000000  
UNEDF0    88   184   -0.000100   -0.000000  
UNEDF0    88   186   0.000117   -0.000000  
UNEDF0    88   188   -0.000000   -0.000000  
UNEDF0    88   190   0.075546   0.071324  
UNEDF0    88   192   0.104625   0.101940  
UNEDF0    88   194   0.126366   0.121922  
UNEDF0    88   196   0.141927   0.134805  
UNEDF0    88   198   0.154221   0.142832  
UNEDF0    88   200   0.164817   0.146347  
UNEDF0    88   202   0.175007   0.144839  
UNEDF0    88   204   0.185857   0.137867  
UNEDF0    88   206   0.196836   0.126810  
UNEDF0    88   208   0.206259   0.114127  
UNEDF0    90   114   0.182018   -0.000000  
UNEDF0    90   116   0.149846   -0.000000  
UNEDF0    90   118   -0.130949   -0.000000  
UNEDF0    90   120   -0.104863   -0.000000  
UNEDF0    90   122   -0.072402   -0.000000  
UNEDF0    90   124   0.000000   0.000000  
UNEDF0    90   126   0.000147   -0.000000  
UNEDF0    90   128   0.000000   0.000000  
UNEDF0    90   130   0.096594   0.123551  
UNEDF0    90   132   0.133982   0.151945  
UNEDF0    90   134   0.163710   0.170087  
UNEDF0    90   136   0.185153   0.181309  
UNEDF0    90   138   0.202710   0.185250  
UNEDF0    90   140   0.219658   0.180508  
UNEDF0    90   142   0.235981   0.164862  
UNEDF0    90   144   0.249277   0.140808  
UNEDF0    90   146   0.258277   0.110653  
UNEDF0    90   148   0.263735   0.080373  
UNEDF0    90   150   0.263891   0.048273  
UNEDF0    90   152   0.261809   -0.000000  
UNEDF0    90   154   0.258580   0.000001  
UNEDF0    90   156   0.251986   -0.000000  
UNEDF0    90   158   0.241368   0.000000  
UNEDF0    90   160   0.226289   -0.000000  
UNEDF0    90   162   0.209692   0.000000  
UNEDF0    90   164   0.193306   0.000000  
UNEDF0    90   166   0.176887   0.000000  
UNEDF0    90   168   0.159380   -0.000000  
UNEDF0    90   170   -0.142163   0.000000  
UNEDF0    90   172   -0.125788   -0.000000  
UNEDF0    90   174   -0.108986   -0.000000  
UNEDF0    90   176   -0.088979   -0.000000  
UNEDF0    90   178   -0.062931   -0.000000  
UNEDF0    90   180   -0.000000   0.000000  
UNEDF0    90   182   0.000160   -0.000000  
UNEDF0    90   184   0.000110   -0.000000  
UNEDF0    90   186   0.000129   -0.000000  
UNEDF0    90   188   -0.000000   -0.000000  
UNEDF0    90   190   0.090332   0.094957  
UNEDF0    90   192   0.119684   0.122208  
UNEDF0    90   194   0.141024   0.138324  
UNEDF0    90   196   0.157012   0.149397  
UNEDF0    90   198   0.170068   0.156210  
UNEDF0    90   200   0.181773   0.158737  
UNEDF0    90   202   0.193354   0.156596  
UNEDF0    90   204   0.205188   0.149983  
UNEDF0    90   206   0.216098   0.140171  
UNEDF0    90   208   0.224874   0.128928  
UNEDF0    90   210   0.231489   0.117224  
UNEDF0    90   212   0.236402   0.105435  
UNEDF0    92   120   -0.119319   -0.000000  
UNEDF0    92   122   -0.085695   0.000000  
UNEDF0    92   124   0.000000   0.000000  
UNEDF0    92   126   0.000168   0.000000  
UNEDF0    92   128   0.051597   0.092264  
UNEDF0    92   130   0.106230   0.133356  
UNEDF0    92   132   0.146646   0.161807  
UNEDF0    92   134   0.178076   0.178674  
UNEDF0    92   136   0.201079   0.187793  
UNEDF0    92   138   0.220723   0.189167  
UNEDF0    92   140   0.238943   0.181093  
UNEDF0    92   142   0.254059   0.162807  
UNEDF0    92   144   0.264822   0.139145  
UNEDF0    92   146   0.271792   0.117100  
UNEDF0    92   148   0.274179   0.079943  
UNEDF0    92   150   0.273196   0.025858  
UNEDF0    92   152   0.272096   0.000000  
UNEDF0    92   154   0.269217   0.000000  
UNEDF0    92   156   0.264872   -0.000000  
UNEDF0    92   158   0.257652   0.000000  
UNEDF0    92   160   0.245889   -0.000000  
UNEDF0    92   162   0.228522   0.000000  
UNEDF0    92   164   0.211065   -0.000000  
UNEDF0    92   166   0.193760   0.000000  
UNEDF0    92   168   0.175567   -0.000000  
UNEDF0    92   170   0.156229   -0.000000  
UNEDF0    92   172   -0.136014   -0.000000  
UNEDF0    92   174   -0.119241   0.000000  
UNEDF0    92   176   -0.099363   -0.000000  
UNEDF0    92   178   -0.073331   -0.000000  
UNEDF0    92   180   -0.000000   0.000000  
UNEDF0    92   182   0.000179   -0.000000  
UNEDF0    92   184   0.000118   0.000000  
UNEDF0    92   186   0.000138   -0.000000  
UNEDF0    92   188   0.056424   0.081162  
UNEDF0    92   190   0.094695   0.109805  
UNEDF0    92   192   0.126340   0.133542  
UNEDF0    92   194   0.149598   0.148613  
UNEDF0    92   196   0.167079   0.158625  
UNEDF0    92   198   0.181597   0.164060  
UNEDF0    92   200   0.195060   0.164738  
UNEDF0    92   202   0.208569   0.160288  
UNEDF0    92   204   0.221397   0.151515  
UNEDF0    92   206   0.231831   0.141012  
UNEDF0    92   208   0.239627   0.130380  
UNEDF0    92   210   0.245435   0.119637  
UNEDF0    92   212   0.249841   0.108541  
UNEDF0    92   214   0.253238   0.097373  
UNEDF0    92   216   0.255829   0.086749  
UNEDF0    94   124   0.000000   0.000000  
UNEDF0    94   126   -0.000186   -0.000000  
UNEDF0    94   128   0.055332   0.098566  
UNEDF0    94   130   0.110060   0.139179  
UNEDF0    94   132   0.154691   0.168088  
UNEDF0    94   134   0.189278   0.182243  
UNEDF0    94   136   0.214503   0.188181  
UNEDF0    94   138   0.235875   0.185594  
UNEDF0    94   140   0.253702   0.172956  
UNEDF0    94   142   0.266484   0.151510  
UNEDF0    94   144   0.274985   0.129011  
UNEDF0    94   146   0.280159   0.108673  
UNEDF0    94   148   0.279382   0.048311  
UNEDF0    94   150   0.279057   0.000000  
UNEDF0    94   152   0.278584   0.000000  
UNEDF0    94   154   0.276578   -0.000000  
UNEDF0    94   156   0.273564   -0.000000  
UNEDF0    94   158   0.269306   0.000000  
UNEDF0    94   160   0.263426   -0.000000  
UNEDF0    94   162   0.249214   -0.000000  
UNEDF0    94   164   0.229668   -0.000000  
UNEDF0    94   166   0.210897   -0.000000  
UNEDF0    94   168   0.191329   0.000000  
UNEDF0    94   170   0.170417   0.000000  
UNEDF0    94   172   0.147066   0.000000  
UNEDF0    94   174   -0.127083   -0.000000  
UNEDF0    94   176   -0.107400   -0.000000  
UNEDF0    94   178   -0.081624   -0.000000  
UNEDF0    94   180   -0.042111   0.000000  
UNEDF0    94   182   0.000196   -0.000000  
UNEDF0    94   184   0.000124   0.000000  
UNEDF0    94   186   -0.000145   -0.000000  
UNEDF0    94   188   0.055230   0.090961  
UNEDF0    94   190   0.092048   0.119097  
UNEDF0    94   192   0.127416   0.141261  
UNEDF0    94   194   0.154083   0.155583  
UNEDF0    94   196   0.173899   0.163895  
UNEDF0    94   198   0.190412   0.166764  
UNEDF0    94   200   0.205843   0.164263  
UNEDF0    94   202   0.220859   0.153407  
UNEDF0    94   204   0.233071   0.139775  
UNEDF0    94   206   0.241821   0.126911  
UNEDF0    94   208   0.248110   0.115580  
UNEDF0    94   210   0.252813   0.104656  
UNEDF0    94   212   0.256470   0.093709  
UNEDF0    94   214   0.259353   0.083070  
UNEDF0    94   216   0.261879   0.073791  
UNEDF0    94   218   0.263762   0.065618  
UNEDF0    94   220   0.264923   0.057943  
UNEDF0    96   128   0.050602   0.097085  
UNEDF0    96   130   0.108283   0.141996  
UNEDF0    96   132   0.158758   0.170721  
UNEDF0    96   134   0.198533   0.181241  
UNEDF0    96   136   0.226586   0.182322  
UNEDF0    96   138   0.248177   0.173842  
UNEDF0    96   140   0.263680   0.154904  
UNEDF0    96   142   0.271673   0.087962  
UNEDF0    96   144   0.276354   0.014007  
UNEDF0    96   146   0.280469   -0.000000  
UNEDF0    96   148   0.282744   -0.000000  
UNEDF0    96   150   0.283379   0.000000  
UNEDF0    96   152   0.282519   -0.000000  
UNEDF0    96   154   0.280587   0.000000  
UNEDF0    96   156   0.278136   -0.000000  
UNEDF0    96   158   0.274884   -0.000000  
UNEDF0    96   160   0.271129   -0.000000  
UNEDF0    96   162   0.264985   0.000000  
UNEDF0    96   164   0.257905   -0.000000  
UNEDF0    96   166   0.239183   0.000000  
UNEDF0    96   168   0.210283   0.000000  
UNEDF0    96   170   0.184747   0.000000  
UNEDF0    96   172   0.158658   0.000000  
UNEDF0    96   174   -0.133202   0.000000  
UNEDF0    96   176   -0.113644   0.000000  
UNEDF0    96   178   -0.088130   -0.000000  
UNEDF0    96   180   -0.052663   -0.000000  
UNEDF0    96   182   0.000212   -0.000000  
UNEDF0    96   184   -0.000128   0.000000  
UNEDF0    96   186   0.015144   0.060442  
UNEDF0    96   188   0.049935   0.096538  
UNEDF0    96   190   0.085058   0.124267  
UNEDF0    96   192   0.124014   0.146936  
UNEDF0    96   194   0.154662   0.160267  
UNEDF0    96   196   0.177358   0.166029  
UNEDF0    96   198   0.196531   0.165319  
UNEDF0    96   200   0.214861   0.152191  
UNEDF0    96   202   0.230554   0.119413  
UNEDF0    96   204   0.239714   0.057511  
UNEDF0    96   206   0.245430   0.057974  
UNEDF0    96   208   0.249971   0.050837  
UNEDF0    96   210   0.252982   0.008200  
UNEDF0    96   212   0.256233   0.000000  
UNEDF0    96   214   0.259091   -0.000000  
UNEDF0    96   216   0.261523   -0.000000  
UNEDF0    96   218   0.263482   -0.000000  
UNEDF0    96   220   0.264930   0.000000  
UNEDF0    96   222   0.265886   -0.000000  
UNEDF0    96   224   0.266471   -0.000000  
UNEDF0    96   226   0.266861   -0.000000  
UNEDF0    98   130   0.100535   0.143424  
UNEDF0    98   132   0.159348   0.170166  
UNEDF0    98   134   0.205644   0.176855  
UNEDF0    98   136   0.237079   0.169747  
UNEDF0    98   138   0.257587   0.155743  
UNEDF0    98   140   0.268816   0.046201  
UNEDF0    98   142   0.275079   0.000000  
UNEDF0    98   144   0.280419   -0.000000  
UNEDF0    98   146   0.284246   -0.000000  
UNEDF0    98   148   0.286054   -0.000000  
UNEDF0    98   150   0.286097   -0.000000  
UNEDF0    98   152   0.285073   -0.000000  
UNEDF0    98   154   0.283301   0.000000  
UNEDF0    98   156   0.281040   -0.000000  
UNEDF0    98   158   0.278321   -0.000000  
UNEDF0    98   160   0.275371   0.000000  
UNEDF0    98   162   0.272256   0.000000  
UNEDF0    98   164   0.269232   -0.000000  
UNEDF0    98   166   0.265390   0.000000  
UNEDF0    98   168   0.260546   0.000000  
UNEDF0    98   170   0.255690   -0.000000  
UNEDF0    98   172   0.167739   0.000000  
UNEDF0    98   174   -0.137955   0.000000  
UNEDF0    98   176   -0.118356   -0.000000  
UNEDF0    98   178   -0.093026   0.000000  
UNEDF0    98   180   -0.058147   -0.000000  
UNEDF0    98   182   -0.000229   -0.000000  
UNEDF0    98   184   0.000545   0.017201  
UNEDF0    98   186   0.015728   0.068441  
UNEDF0    98   188   0.042267   0.098814  
UNEDF0    98   190   0.075835   0.126859  
UNEDF0    98   192   0.117535   0.150990  
UNEDF0    98   194   0.151650   0.163302  
UNEDF0    98   196   0.177512   0.166564  
UNEDF0    98   198   0.201751   0.155266  
UNEDF0    98   200   0.232537   0.008422  
UNEDF0    98   202   0.238978   0.006026  
UNEDF0    98   204   0.244109   0.005272  
UNEDF0    98   206   0.248398   0.000000  
UNEDF0    98   208   0.252177   -0.000000  
UNEDF0    98   210   0.255437   -0.000000  
UNEDF0    98   212   0.258241   -0.000000  
UNEDF0    98   214   0.260628   -0.000000  
UNEDF0    98   216   0.262606   0.000000  
UNEDF0    98   218   0.264158   0.000000  
UNEDF0    98   220   0.265306   -0.000000  
UNEDF0    98   222   0.266154   -0.000000  
UNEDF0    98   224   0.266937   -0.000000  
UNEDF0    98   226   0.267934   -0.000000  
UNEDF0    98   228   0.269301   0.000000  
UNEDF0    98   230   0.270845   0.000000  
UNEDF0    98   232   0.272203   -0.000000  
UNEDF0   100   134   0.213008   0.163460  
UNEDF0   100   136   0.245420   0.154414  
UNEDF0   100   138   0.267010   0.105405  
UNEDF0   100   140   0.273755   0.013721  
UNEDF0   100   142   0.278919   -0.000000  
UNEDF0   100   144   0.283261   -0.000000  
UNEDF0   100   146   0.286407   0.000000  
UNEDF0   100   148   0.287642   -0.000000  
UNEDF0   100   150   0.287551   -0.000000  
UNEDF0   100   152   0.286361   -0.000000  
UNEDF0   100   154   0.284384   -0.000000  
UNEDF0   100   156   0.281745   -0.000000  
UNEDF0   100   158   0.278513   0.000000  
UNEDF0   100   160   0.274876   0.000000  
UNEDF0   100   162   0.271243   -0.000000  
UNEDF0   100   164   0.268249   0.000000  
UNEDF0   100   166   0.266371   0.000000  
UNEDF0   100   168   0.266574   0.000000  
UNEDF0   100   170   0.270803   0.000000  
UNEDF0   100   172   0.278382   -0.000000  
UNEDF0   100   174   -0.141538   0.000000  
UNEDF0   100   176   -0.121757   -0.000000  
UNEDF0   100   178   -0.096511   0.000000  
UNEDF0   100   180   -0.062147   -0.000000  
UNEDF0   100   182   0.000324   0.015639  
UNEDF0   100   184   0.003038   0.043001  
UNEDF0   100   186   0.010226   0.067788  
UNEDF0   100   188   0.031588   0.098558  
UNEDF0   100   190   0.065472   0.127089  
UNEDF0   100   192   0.108878   0.152867  
UNEDF0   100   194   0.146413   0.164210  
UNEDF0   100   196   0.176914   0.161560  
UNEDF0   100   198   0.230000   0.007874  
UNEDF0   100   200   0.237184   0.006954  
UNEDF0   100   202   0.242414   -0.000000  
UNEDF0   100   204   0.246650   -0.000000  
UNEDF0   100   206   0.250225   0.000000  
UNEDF0   100   208   0.253426   -0.000000  
UNEDF0   100   210   0.256301   0.003233  
UNEDF0   100   212   0.258574   -0.000000  
UNEDF0   100   214   0.260413   0.000000  
UNEDF0   100   216   0.261701   0.000000  
UNEDF0   100   218   0.262428   -0.000000  
UNEDF0   100   220   0.262663   -0.000000  
UNEDF0   100   222   0.262621   0.000000  
UNEDF0   100   224   0.262681   0.000000  
UNEDF0   100   226   0.263331   -0.000000  
UNEDF0   100   228   0.264997   0.000000  
UNEDF0   100   230   0.267546   0.000000  
UNEDF0   100   232   0.270414   -0.000000  
UNEDF0   100   234   0.272709   -0.000000  
UNEDF0   100   236   0.273349   0.000000  
UNEDF0   102   138   0.274432   0.077718  
UNEDF0   102   140   0.277341   0.038048  
UNEDF0   102   142   0.280449   -0.000000  
UNEDF0   102   144   0.283803   0.000000  
UNEDF0   102   146   0.286074   -0.000000  
UNEDF0   102   148   0.286979   0.000000  
UNEDF0   102   150   0.286633   -0.000000  
UNEDF0   102   152   0.285267   -0.000000  
UNEDF0   102   154   0.282991   -0.000000  
UNEDF0   102   156   0.279725   -0.000000  
UNEDF0   102   158   0.275435   -0.000000  
UNEDF0   102   160   0.270296   -0.000000  
UNEDF0   102   162   0.264259   -0.000000  
UNEDF0   102   164   0.257292   0.000000  
UNEDF0   102   166   0.250248   0.000000  
UNEDF0   102   168   0.226463   0.000000  
UNEDF0   102   170   0.204331   -0.000000  
UNEDF0   102   172   0.180272   0.000000  
UNEDF0   102   174   0.153308   0.000000  
UNEDF0   102   176   -0.123879   0.000000  
UNEDF0   102   178   -0.098563   0.000000  
UNEDF0   102   180   -0.064594   0.000000  
UNEDF0   102   182   0.000096   0.015315  
UNEDF0   102   184   0.001469   0.039453  
UNEDF0   102   186   0.005600   0.065139  
UNEDF0   102   188   0.021650   0.096000  
UNEDF0   102   190   0.055136   0.124948  
UNEDF0   102   192   0.099402   0.152111  
UNEDF0   102   194   0.140069   0.162187  
UNEDF0   102   196   0.173378   0.155814  
UNEDF0   102   198   0.232044   0.006876  
UNEDF0   102   200   0.238224   0.006281  
UNEDF0   102   202   0.243062   0.000000  
UNEDF0   102   204   0.246754   0.000000  
UNEDF0   102   206   0.249890   -0.000000  
UNEDF0   102   208   0.252585   -0.000000  
UNEDF0   102   210   0.254932   0.000000  
UNEDF0   102   212   0.256821   -0.000000  
UNEDF0   102   214   0.258094   0.000000  
UNEDF0   102   216   0.258626   -0.000000  
UNEDF0   102   218   0.258387   -0.000000  
UNEDF0   102   220   0.257474   -0.000000  
UNEDF0   102   222   0.256132   -0.000000  
UNEDF0   102   224   0.254442   -0.000000  
UNEDF0   102   226   0.252844   0.000000  
UNEDF0   102   228   0.251644   -0.000000  
UNEDF0   102   230   0.252530   -0.000000  
UNEDF0   102   232   0.256155   0.000000  
UNEDF0   102   234   0.258297   -0.000000  
UNEDF0   102   236   0.258359   -0.000000  
UNEDF0   102   238   0.213983   -0.000000  
UNEDF0   102   240   0.196833   -0.000000  
UNEDF0   104   142   0.278654   -0.000000  
UNEDF0   104   144   0.281676   0.000000  
UNEDF0   104   146   0.283181   -0.000000  
UNEDF0   104   148   0.283693   -0.000001  
UNEDF0   104   150   0.283147   -0.000000  
UNEDF0   104   152   0.281667   -0.000000  
UNEDF0   104   154   0.279185   0.000000  
UNEDF0   104   156   0.275459   -0.000000  
UNEDF0   104   158   0.270376   0.000000  
UNEDF0   104   160   0.264179   -0.000000  
UNEDF0   104   162   0.257016   0.000000  
UNEDF0   104   164   0.248532   -0.000000  
UNEDF0   104   166   0.237501   -0.000000  
UNEDF0   104   168   0.222939   0.000000  
UNEDF0   104   170   0.205461   -0.000000  
UNEDF0   104   172   0.184252   -0.000000  
UNEDF0   104   174   0.158863   0.000000  
UNEDF0   104   176   -0.124700   0.000000  
UNEDF0   104   178   -0.099285   0.000000  
UNEDF0   104   180   -0.065563   0.000000  
UNEDF0   104   182   0.000250   -0.000000  
UNEDF0   104   184   0.000018   0.025047  
UNEDF0   104   186   0.002131   0.058078  
UNEDF0   104   188   0.013552   0.089456  
UNEDF0   104   190   0.045109   0.119989  
UNEDF0   104   192   0.089564   0.148230  
UNEDF0   104   194   0.133080   0.156754  
UNEDF0   104   196   0.170196   0.144681  
UNEDF0   104   198   0.234957   0.000000  
UNEDF0   104   200   0.237766   0.000000  
UNEDF0   104   202   0.241323   0.000000  
UNEDF0   104   204   0.244691   0.000001  
UNEDF0   104   206   0.247573   -0.000000  
UNEDF0   104   208   0.250033   -0.000000  
UNEDF0   104   210   0.252031   -0.000000  
UNEDF0   104   212   0.253532   -0.000000  
UNEDF0   104   214   0.254374   -0.000000  
UNEDF0   104   216   0.254395   -0.000000  
UNEDF0   104   218   0.253568   -0.000000  
UNEDF0   104   220   0.251993   -0.000000  
UNEDF0   104   222   0.249892   -0.000000  
UNEDF0   104   224   0.247504   -0.000000  
UNEDF0   104   226   0.244891   -0.000000  
UNEDF0   104   228   0.242099   -0.000000  
UNEDF0   104   230   0.238923   -0.000000  
UNEDF0   104   232   0.234789   -0.000000  
UNEDF0   104   234   0.228682   -0.000000  
UNEDF0   104   236   0.219806   0.000000  
UNEDF0   104   238   0.208758   0.000000  
UNEDF0   104   240   0.195876   -0.000000  
UNEDF0   104   242   0.179850   -0.000000  
UNEDF0   104   244   0.162732   -0.000000  
UNEDF0   104   246   -0.118655   0.000000  
UNEDF0   104   248   -0.101462   0.000000  
UNEDF0   104   250   -0.080942   0.000000  
UNEDF0   104   252   -0.055379   0.000000  
UNEDF0   104   254   -0.007753   0.029153  
UNEDF0   104   256   -0.000695   0.029628  
UNEDF0   104   258   -0.000610   0.030918  
UNEDF0   106   146   0.278650   0.000000  
UNEDF0   106   148   0.278919   -0.000000  
UNEDF0   106   150   0.278206   -0.000000  
UNEDF0   106   152   0.276614   0.000000  
UNEDF0   106   154   0.273993   -0.000000  
UNEDF0   106   156   0.270127   0.001346  
UNEDF0   106   158   0.264722   0.000000  
UNEDF0   106   160   0.258231   0.000000  
UNEDF0   106   162   0.250881   0.000000  
UNEDF0   106   164   0.242554   0.000000  
UNEDF0   106   166   0.232788   0.000000  
UNEDF0   106   168   0.220548   0.000000  
UNEDF0   106   170   0.205682   -0.000000  
UNEDF0   106   172   0.186943   -0.000000  
UNEDF0   106   174   0.163117   -0.000000  
UNEDF0   106   176   -0.124095   0.000000  
UNEDF0   106   178   -0.098531   -0.000000  
UNEDF0   106   180   -0.064810   0.000000  
UNEDF0   106   182   0.000241   0.000000  
UNEDF0   106   184   0.000139   -0.000000  
UNEDF0   106   186   0.000624   0.050500  
UNEDF0   106   188   0.007209   0.077273  
UNEDF0   106   190   0.035913   0.110923  
UNEDF0   106   192   0.081452   0.139935  
UNEDF0   106   194   0.126338   0.146555  
UNEDF0   106   196   0.166377   0.126108  
UNEDF0   106   198   0.225413   0.000000  
UNEDF0   106   200   0.234478   -0.000000  
UNEDF0   106   202   0.238563   -0.000000  
UNEDF0   106   204   0.240711   -0.000000  
UNEDF0   106   206   0.243617   0.000003  
UNEDF0   106   208   0.246088   -0.000000  
UNEDF0   106   210   0.247957   0.000000  
UNEDF0   106   212   0.249299   -0.000000  
UNEDF0   106   214   0.249940   -0.000000  
UNEDF0   106   216   0.249754   -0.000000  
UNEDF0   106   218   0.248787   0.001995  
UNEDF0   106   220   0.247009   0.001546  
UNEDF0   106   222   0.244652   0.000361  
UNEDF0   106   224   0.241888   0.001148  
UNEDF0   106   226   0.238800   0.000859  
UNEDF0   106   228   0.235317   -0.000000  
UNEDF0   106   230   0.231476   0.000000  
UNEDF0   106   232   0.226841   -0.000000  
UNEDF0   106   234   0.221015   0.000231  
UNEDF0   106   236   0.213758   -0.000000  
UNEDF0   106   238   0.204803   -0.000000  
UNEDF0   106   240   0.194049   -0.000000  
UNEDF0   106   242   0.183093   -0.000000  
UNEDF0   106   244   0.168439   -0.000000  
UNEDF0   106   246   -0.118281   0.000000  
UNEDF0   106   248   -0.100781   0.000000  
UNEDF0   106   250   -0.080442   0.000000  
UNEDF0   106   252   -0.055144   0.000000  
UNEDF0   106   254   0.000288   0.000000  
UNEDF0   106   256   -0.000143   -0.000091  
UNEDF0   106   258   0.000107   0.000026  
