EDF       Z     N      beta_2     beta_3  
UNEDF2   110   182   0.000279   -0.000000  
UNEDF2   110   184   0.000190   -0.000000  
UNEDF2   110   186   0.026607   0.131974  
UNEDF2   110   188   0.054613   0.170644  
UNEDF2   110   190   0.062861   0.183843  
UNEDF2   110   192   0.064979   0.191159  
UNEDF2   110   194   0.062839   0.197424  
UNEDF2   110   196   0.047505   0.202856  
UNEDF2   110   198   0.022741   0.201667  
UNEDF2   110   200   -0.006193   0.191883  
UNEDF2   110   202   -0.040999   0.176000  
UNEDF2   110   204   -0.060055   0.169789  
UNEDF2   110   206   0.250355   -0.000000  
UNEDF2   110   208   0.245519   -0.000000  
UNEDF2   110   210   0.241412   -0.000000  
UNEDF2   110   212   0.237240   -0.000000  
UNEDF2   110   214   0.234506   -0.000000  
UNEDF2   110   216   0.231904   -0.000000  
UNEDF2   110   218   0.228582   -0.000000  
UNEDF2   110   220   0.224984   -0.000000  
UNEDF2   110   222   0.220651   0.000008  
UNEDF2   110   224   0.215906   0.000000  
UNEDF2   110   226   0.210962   0.001060  
UNEDF2   110   228   0.205583   0.001031  
UNEDF2   110   230   0.199632   0.000352  
UNEDF2   110   232   0.192837   0.000955  
UNEDF2   110   234   0.184744   0.000772  
UNEDF2   110   236   0.175099   0.000163  
UNEDF2   110   238   0.163847   0.000169  
UNEDF2   110   240   0.151185   -0.000000  
UNEDF2   110   242   0.138576   -0.000000  
UNEDF2   110   244   0.125742   0.000186  
UNEDF2   110   246   -0.114051   0.001332  
UNEDF2   110   248   -0.097226   0.000003  
UNEDF2   110   250   -0.070113   0.000002  
UNEDF2   110   252   -0.026936   -0.000023  
UNEDF2   110   254   -0.001331   -0.000005  
UNEDF2   110   256   -0.000169   -0.000010  
UNEDF2   110   258   -0.000134   0.000023  
UNEDF2   112   158   0.237978   -0.000000  
UNEDF2   112   160   0.230415   -0.000000  
UNEDF2   112   162   0.222204   0.000000  
UNEDF2   112   164   0.212959   0.000000  
UNEDF2   112   166   0.202164   0.000000  
UNEDF2   112   168   0.188089   0.000000  
UNEDF2   112   170   0.167747   0.000000  
UNEDF2   112   172   0.144671   -0.000000  
UNEDF2   112   174   0.120687   0.001278  
UNEDF2   112   176   -0.108097   0.000000  
UNEDF2   112   178   -0.086856   0.000000  
UNEDF2   112   180   -0.000000   -0.000000  
UNEDF2   112   182   0.000244   0.000000  
UNEDF2   112   184   0.000178   0.000000  
UNEDF2   112   186   0.030653   0.135613  
UNEDF2   112   188   0.051030   0.170882  
UNEDF2   112   190   0.058668   0.185279  
UNEDF2   112   192   0.059808   0.193259  
UNEDF2   112   194   0.056639   0.197394  
UNEDF2   112   196   0.039345   0.205175  
UNEDF2   112   198   0.018640   0.206620  
UNEDF2   112   200   -0.003092   0.201255  
UNEDF2   112   202   -0.032448   0.187576  
UNEDF2   112   204   -0.052919   0.179656  
UNEDF2   112   206   0.261241   0.000001  
UNEDF2   112   208   0.254419   -0.000000  
UNEDF2   112   210   0.249247   -0.000000  
UNEDF2   112   212   0.244956   -0.000000  
UNEDF2   112   214   0.240803   -0.000000  
UNEDF2   112   216   0.236513   -0.000000  
UNEDF2   112   218   0.231725   0.000570  
UNEDF2   112   220   0.226032   0.000000  
UNEDF2   112   222   0.219741   0.000033  
UNEDF2   112   224   0.213589   -0.000009  
UNEDF2   112   226   0.207446   0.001112  
UNEDF2   112   228   0.201193   0.000248  
UNEDF2   112   230   0.194855   0.000003  
UNEDF2   112   232   0.188116   0.000809  
UNEDF2   112   234   0.180349   0.000072  
UNEDF2   112   236   -0.158569   0.000171  
UNEDF2   112   238   0.161139   0.000012  
UNEDF2   112   240   -0.141343   0.000260  
UNEDF2   112   242   0.125906   -0.000006  
UNEDF2   112   244   0.119965   -0.000001  
UNEDF2   112   246   -0.107179   0.000039  
UNEDF2   112   248   -0.088475   0.000040  
UNEDF2   112   250   -0.057667   0.000045  
UNEDF2   112   252   -0.023119   0.000174  
UNEDF2   112   254   -0.000758   -0.000001  
UNEDF2   112   256   -0.000150   0.000076  
UNEDF2   112   258   -0.000125   -0.000006  
UNEDF2   114   160   0.223305   -0.000000  
UNEDF2   114   162   0.214984   -0.000000  
UNEDF2   114   164   0.205482   -0.000000  
UNEDF2   114   166   0.194700   -0.000000  
UNEDF2   114   168   0.181107   -0.000000  
UNEDF2   114   170   0.162989   0.000000  
UNEDF2   114   172   0.140585   -0.000000  
UNEDF2   114   174   -0.120794   -0.000000  
UNEDF2   114   176   -0.102782   -0.000000  
UNEDF2   114   178   -0.080960   -0.000000  
UNEDF2   114   180   -0.000000   0.000000  
UNEDF2   114   182   0.000220   -0.000000  
UNEDF2   114   184   0.000166   0.000000  
UNEDF2   114   186   0.000176   -0.000000  
UNEDF2   114   188   0.049162   0.169889  
UNEDF2   114   190   0.056161   0.186377  
UNEDF2   114   192   0.056650   0.195195  
UNEDF2   114   194   0.051218   0.199639  
UNEDF2   114   196   0.034678   0.208484  
UNEDF2   114   198   0.015450   0.211124  
UNEDF2   114   200   -0.000460   0.210255  
UNEDF2   114   202   -0.020332   0.203002  
UNEDF2   114   204   -0.042497   0.192636  
UNEDF2   114   206   -0.061269   0.184558  
UNEDF2   114   208   0.260708   -0.000000  
UNEDF2   114   210   0.254355   -0.000000  
UNEDF2   114   212   0.249477   -0.000000  
UNEDF2   114   214   0.244955   -0.000000  
UNEDF2   114   216   0.240460   0.000000  
UNEDF2   114   218   0.235385   -0.000000  
UNEDF2   114   220   0.229406   0.001431  
UNEDF2   114   222   0.222243   0.000363  
UNEDF2   114   224   0.213883   0.000170  
UNEDF2   114   226   0.206340   0.000003  
UNEDF2   114   228   0.199324   0.000284  
UNEDF2   114   230   0.192300   0.000309  
UNEDF2   114   232   0.185071   0.000635  
UNEDF2   114   234   0.177285   0.000412  
UNEDF2   114   236   -0.150974   -0.000001  
UNEDF2   114   238   -0.142478   0.000033  
UNEDF2   114   240   0.146513   0.000342  
UNEDF2   114   242   -0.122778   0.000017  
UNEDF2   114   244   -0.112535   0.000011  
UNEDF2   114   246   -0.099811   0.000008  
UNEDF2   114   248   -0.078373   0.000010  
UNEDF2   114   250   -0.044814   0.000009  
UNEDF2   114   252   -0.014766   -0.000005  
UNEDF2   114   254   -0.000576   0.000014  
UNEDF2   114   256   -0.000141   0.000055  
UNEDF2   114   258   -0.000119   -0.000004  
UNEDF2   116   164   0.201951   0.000000  
UNEDF2   116   166   0.190245   0.000000  
UNEDF2   116   168   0.175295   0.000000  
UNEDF2   116   170   -0.138004   0.000000  
UNEDF2   116   172   -0.130030   0.000000  
UNEDF2   116   174   -0.115728   0.000000  
UNEDF2   116   176   -0.098931   0.000000  
UNEDF2   116   178   -0.078630   0.000000  
UNEDF2   116   180   -0.000000   -0.000000  
UNEDF2   116   182   0.000207   0.000000  
UNEDF2   116   184   0.000162   0.000000  
UNEDF2   116   186   0.000169   0.000000  
UNEDF2   116   188   0.049086   0.167310  
UNEDF2   116   190   0.055519   0.186836  
UNEDF2   116   192   0.055650   0.197007  
UNEDF2   116   194   0.049284   0.202693  
UNEDF2   116   196   0.032902   0.212198  
UNEDF2   116   198   0.015403   0.216776  
UNEDF2   116   200   0.000873   0.217515  
UNEDF2   116   202   -0.013910   0.214882  
UNEDF2   116   204   -0.030672   0.208974  
UNEDF2   116   206   -0.048700   0.201028  
UNEDF2   116   208   -0.067469   0.192207  
UNEDF2   116   210   0.256427   -0.000000  
UNEDF2   116   212   0.250548   -0.000000  
UNEDF2   116   214   0.246346   0.000000  
UNEDF2   116   216   0.241969   -0.000000  
UNEDF2   116   218   0.237133   -0.000000  
UNEDF2   116   220   0.231639   0.000405  
UNEDF2   116   222   0.224964   0.000332  
UNEDF2   116   224   0.217397   0.000755  
UNEDF2   116   226   0.208868   0.000373  
UNEDF2   116   228   0.201056   -0.000007  
UNEDF2   116   230   0.193477   0.000048  
UNEDF2   116   232   0.185773   0.000848  
UNEDF2   116   234   0.177358   0.000029  
UNEDF2   116   236   0.167912   0.000338  
UNEDF2   116   238   -0.136953   0.000005  
UNEDF2   116   240   -0.126369   -0.000000  
UNEDF2   116   242   -0.116840   0.000006  
UNEDF2   116   244   -0.107202   0.000003  
UNEDF2   116   246   -0.093007   0.000002  
UNEDF2   116   248   -0.081564   0.000323  
UNEDF2   116   250   -0.039772   0.000073  
UNEDF2   116   252   -0.014849   -0.000002  
UNEDF2   116   254   -0.000421   -0.000000  
UNEDF2   116   256   -0.000141   0.000035  
UNEDF2   116   258   -0.000121   -0.000003  
UNEDF2   116   260   -0.000111   0.000272  
UNEDF2   118   170   -0.135541   0.000000  
UNEDF2   118   172   -0.127550   0.000000  
UNEDF2   118   174   -0.112750   0.000000  
UNEDF2   118   176   -0.097688   -0.000000  
UNEDF2   118   178   -0.075245   -0.000000  
UNEDF2   118   180   -0.000000   -0.000000  
UNEDF2   118   182   0.000192   0.000000  
UNEDF2   118   184   0.000153   -0.000000  
UNEDF2   118   186   0.000161   -0.000000  
UNEDF2   118   188   0.050168   0.164062  
UNEDF2   118   190   0.056700   0.186813  
UNEDF2   118   192   0.056980   0.198675  
UNEDF2   118   194   0.050544   0.205494  
UNEDF2   118   196   0.034886   0.215514  
UNEDF2   118   198   0.016994   0.221604  
UNEDF2   118   200   0.002671   0.223959  
UNEDF2   118   202   -0.011208   0.223498  
UNEDF2   118   204   -0.022772   0.223491  
UNEDF2   118   206   -0.036180   0.221093  
UNEDF2   118   208   -0.055497   0.212109  
UNEDF2   118   210   0.258939   -0.000000  
UNEDF2   118   212   0.251033   0.000000  
UNEDF2   118   214   0.246047   -0.000000  
UNEDF2   118   216   0.241591   -0.000000  
UNEDF2   118   218   0.236916   0.000000  
UNEDF2   118   220   0.231981   0.000336  
UNEDF2   118   222   0.226341   0.000898  
UNEDF2   118   224   0.219796   0.000353  
UNEDF2   118   226   0.212823   0.000426  
UNEDF2   118   228   0.205459   0.000011  
UNEDF2   118   230   0.198094   0.000325  
UNEDF2   118   232   -0.147229   -0.000000  
UNEDF2   118   234   -0.154258   0.001350  
UNEDF2   118   236   0.170405   0.000242  
UNEDF2   118   238   -0.140413   0.000001  
UNEDF2   118   240   -0.131237   0.000002  
UNEDF2   118   242   -0.119854   0.000002  
UNEDF2   118   244   -0.108953   0.000001  
UNEDF2   118   246   -0.092773   0.000001  
UNEDF2   118   248   -0.068077   -0.000000  
UNEDF2   118   250   -0.039650   0.000063  
UNEDF2   118   252   -0.004089   0.000410  
UNEDF2   118   254   -0.000532   0.000013  
UNEDF2   118   256   -0.000142   0.000036  
UNEDF2   118   258   -0.000119   0.000114  
UNEDF2   118   260   -0.000125   -0.000018  
UNEDF2   118   262   -0.000005   0.006435  
UNEDF2   118   264   -0.000570   0.006353  
UNEDF2   118   266   -0.016416   0.003060  
UNEDF2   118   268   -0.030541   -0.000201  
UNEDF2   118   270   -0.035123   0.049971  
UNEDF2   118   272   -0.052015   0.022717  
UNEDF2   118   274   -0.053826   0.031859  
UNEDF2   118   276   -0.049994   0.056251  
UNEDF2   118   278   -0.047813   0.058031  
UNEDF2   118   280   -0.045891   -0.027991  
UNEDF2   118   282   -0.037749   -0.041188  
UNEDF2   120   172   -0.134257   0.000000  
UNEDF2   120   174   -0.114866   0.000000  
UNEDF2   120   176   -0.090683   -0.000000  
UNEDF2   120   178   -0.067985   -0.000000  
UNEDF2   120   180   -0.000000   -0.000000  
UNEDF2   120   182   0.000166   -0.000000  
UNEDF2   120   184   -0.000137   -0.000000  
UNEDF2   120   186   -0.000143   0.000000  
UNEDF2   120   188   0.049020   0.155484  
UNEDF2   120   190   0.058738   0.185629  
UNEDF2   120   192   0.060050   0.198971  
UNEDF2   120   194   0.054753   0.207525  
UNEDF2   120   196   0.040833   0.218164  
UNEDF2   120   198   0.020585   0.225129  
UNEDF2   120   200   0.003955   0.228530  
UNEDF2   120   202   -0.011840   0.228672  
UNEDF2   120   204   -0.022619   0.230786  
UNEDF2   120   206   -0.032454   0.232185  
UNEDF2   120   208   -0.047005   0.227304  
UNEDF2   120   210   -0.065193   0.217367  
UNEDF2   120   212   0.252284   0.000000  
UNEDF2   120   214   0.245420   0.000000  
UNEDF2   120   216   0.240022   0.000000  
UNEDF2   120   218   0.235314   0.000000  
UNEDF2   120   220   0.230766   0.000631  
UNEDF2   120   222   0.225800   0.000399  
UNEDF2   120   224   0.220352   0.000613  
UNEDF2   120   226   0.214498   0.000287  
UNEDF2   120   228   0.208406   0.000841  
UNEDF2   120   230   0.201858   0.000261  
UNEDF2   120   232   -0.148857   0.000038  
UNEDF2   120   234   -0.145509   0.000004  
UNEDF2   120   236   -0.144877   -0.000000  
UNEDF2   120   238   -0.142893   -0.000000  
UNEDF2   120   240   -0.139314   0.000001  
UNEDF2   120   242   -0.133292   0.000001  
UNEDF2   120   244   -0.122205   -0.000000  
UNEDF2   120   246   -0.100829   0.000001  
UNEDF2   120   248   -0.072821   0.000002  
UNEDF2   120   250   -0.038759   0.000097  
UNEDF2   120   252   -0.016586   0.000111  
UNEDF2   120   254   -0.000493   0.000054  
UNEDF2   120   256   -0.000139   0.000074  
UNEDF2   120   258   -0.000121   -0.000022  
UNEDF2   120   260   -0.000080   0.001996  
UNEDF2   120   262   0.000122   0.007599  
UNEDF2   120   264   0.001582   0.023663  
UNEDF2   120   266   -0.012368   0.009922  
UNEDF2   120   268   -0.025886   0.030372  
UNEDF2   120   270   -0.047927   0.032993  
UNEDF2   120   272   -0.049202   0.057643  
UNEDF2   120   274   -0.046675   0.077036  
UNEDF2   120   276   -0.041827   0.096736  
UNEDF2   120   278   -0.037570   0.115875  
UNEDF2   120   280   -0.039555   0.101212  
UNEDF2   120   282   -0.037175   0.070446  
UNEDF2   120   284   -0.026465   0.025701  
UNEDF2   120   286   -0.014032   -0.012009  
UNEDF2   120   288   -0.006038   -0.001804  
UNEDF2   120   290   -0.002970   -0.000825  
UNEDF2   120   292   -0.001938   0.000014  
UNEDF2   120   294   -0.002764   -0.000129  
